epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
68,320.871,2.17395,2.44301,2.30433,2.33486,0,0.28801,0.25,0.16652,0.04211,0.00121,0.09091,0.00014,1e-05,2.45397,2.06215,2.92879,2.61903,0,0.00186734,0.00186734,0.00186734
69,325.258,2.17934,2.33668,2.30018,2.31549,0,0.34671,0.18182,0.21883,0.0603,0.00091,0.06818,9e-05,1e-05,2.44761,1.90636,2.76513,2.60442,0,0.00186536,0.00186536,0.00186536
70,329.722,2.18311,2.32508,2.31023,2.29437,0,0.34671,0.18182,0.21883,0.0603,0.00091,0.06818,9e-05,1e-05,2.44761,1.90636,2.76513,2.60442,0,0.00186338,0.00186338,0.00186338
71,334.188,2.22964,2.40713,2.37945,2.33049,0,0.23869,0.25,0.21077,0.07678,0.00214,0.15909,0.00043,7e-05,2.52031,1.86249,2.6836,2.6137,0,0.0018614,0.0018614,0.0018614
72,338.893,2.19524,2.40691,2.37239,2.31257,0,0.11865,0.15909,0.14657,0.03092,0.00138,0.04545,0.0003,5e-05,2.68246,2.01574,2.75547,2.67894,0,0.00185942,0.00185942,0.00185942
73,343.285,2.19605,2.48503,2.23338,2.2626,0,0.12332,0.06818,0.08417,0.0136,0.00238,0.11364,0.00083,0.00011,2.82518,2.00153,2.92623,2.75346,0,0.00185744,0.00185744,0.00185744
74,347.703,2.16872,2.36075,2.35845,2.27637,0,0.16473,0.11364,0.06305,0.01418,0.00061,0.04545,5e-05,1e-05,2.83987,1.93281,3.00888,2.71509,0,0.00185546,0.00185546,0.00185546
75,352.031,2.17581,2.33761,2.3351,2.28985,0,0.16473,0.11364,0.06305,0.01418,0.00061,0.04545,5e-05,1e-05,2.83987,1.93281,3.00888,2.71509,0,0.00185348,0.00185348,0.00185348
76,356.363,2.20028,2.49655,2.29743,2.22043,0,0.11233,0.25,0.06269,0.01667,0.00061,0.04545,0.00013,2e-05,2.78181,1.97488,2.95775,2.70523,0,0.0018515,0.0018515,0.0018515
77,360.689,2.19773,2.40251,2.29407,2.23913,0,0.19903,0.18182,0.14777,0.04329,0.00208,0.09091,0.00069,0.00018,2.52531,1.92011,2.65919,2.62704,0,0.00184952,0.00184952,0.00184952
78,365.114,2.15681,2.33344,2.23785,2.25406,0,0.2019,0.13636,0.11962,0.03984,0.00226,0.06818,0.00073,0.00023,2.51062,1.89552,2.59851,2.6353,0,0.00184754,0.00184754,0.00184754
79,369.621,2.13247,2.31687,2.19947,2.24422,0,0.1979,0.18182,0.12666,0.04348,0.00227,0.09091,0.00081,0.00022,2.57888,1.89109,2.69733,2.6493,0,0.00184556,0.00184556,0.00184556
80,374.049,2.16227,2.32349,2.23107,2.27374,0,0.1979,0.18182,0.12666,0.04348,0.00227,0.09091,0.00081,0.00022,2.57888,1.89109,2.69733,2.6493,0,0.00184358,0.00184358,0.00184358
81,378.423,2.21582,2.46412,2.24921,2.25963,0,0.15694,0.22727,0.14413,0.0505,0.00266,0.04545,0.00047,6e-05,2.50409,1.85307,2.89899,2.56154,0,0.0018416,0.0018416,0.0018416
82,382.97,2.17077,2.46868,2.22579,2.245,0,0.11022,0.31818,0.07942,0.02781,0.00155,0.11364,0.00019,5e-05,2.37399,1.86832,3.03541,2.50934,0,0.00183962,0.00183962,0.00183962
83,387.409,2.25162,2.4573,2.26397,2.27592,0,0.12847,0.25,0.10814,0.03253,0.00182,0.09091,0.00037,8e-05,2.46026,1.87063,2.78833,2.58881,0,0.00183764,0.00183764,0.00183764
84,391.721,2.08703,2.27085,2.25359,2.21735,0,0.28097,0.22727,0.19889,0.05955,0.00121,0.09091,0.00022,7e-05,2.43848,1.85813,2.70082,2.57174,0,0.00183566,0.00183566,0.00183566
85,396.129,2.08778,2.32926,2.18211,2.17972,0,0.18696,0.29545,0.15922,0.05625,0.00683,0.04545,0.00099,0.00021,2.43788,1.80958,2.64203,2.58208,0,0.00183368,0.00183368,0.00183368
