epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
59,280.173,2.31798,2.43036,2.32884,2.48314,0,0.11493,0.38636,0.101,0.03615,0.00121,0.09091,0.00018,3e-05,2.53169,1.89847,2.88153,2.68455,0,0.00188516,0.00188516,0.00188516
60,284.605,2.23255,2.55617,2.43922,2.40386,0,0.08986,0.45455,0.10231,0.045,0.00091,0.06818,0.0001,2e-05,2.52558,1.8737,3.05499,2.7127,0,0.00188318,0.00188318,0.00188318
61,289.084,2.27349,2.35996,2.35755,2.41574,0,0.08357,0.43182,0.09147,0.03429,0.00091,0.06818,0.00013,3e-05,2.5952,1.82503,2.86495,2.76748,0,0.0018812,0.0018812,0.0018812
62,293.513,2.23617,2.33488,2.4165,2.44893,0,0.08909,0.29545,0.07015,0.02692,0.00152,0.11364,0.00037,7e-05,2.57134,1.83014,2.73485,2.77575,0,0.00187922,0.00187922,0.00187922
63,297.97,2.24311,2.37184,2.41894,2.44808,0,0.08109,0.20455,0.08803,0.03832,0.00121,0.09091,0.00053,0.0001,2.5462,1.793,2.82548,2.75663,0,0.00187724,0.00187724,0.00187724
64,302.351,2.30835,2.45946,2.3631,2.41262,0,0.08109,0.20455,0.08803,0.03832,0.00121,0.09091,0.00053,0.0001,2.5462,1.793,2.82548,2.75663,0,0.00187526,0.00187526,0.00187526
65,306.819,2.3313,2.42998,2.35739,2.39444,0,0.1124,0.34091,0.13869,0.04423,0.00152,0.11364,0.00041,6e-05,2.60813,1.86836,2.99216,2.73237,0,0.00187328,0.00187328,0.00187328
66,311.256,2.26127,2.4576,2.32853,2.36978,0,0.15342,0.34091,0.17831,0.05764,0.00215,0.15909,0.00059,9e-05,2.47641,1.83972,2.91423,2.73458,0,0.0018713,0.0018713,0.0018713
67,315.775,2.23618,2.29866,2.29732,2.34784,0,0.15162,0.29545,0.14593,0.04822,0.00413,0.06818,0.00055,0.00012,2.45771,1.77117,2.65907,2.66116,0,0.00186932,0.00186932,0.00186932
68,320.28,2.29901,2.42177,2.43332,2.4195,0,0.18234,0.27273,0.15172,0.05225,0.00387,0.02273,0.00083,0.00017,2.38902,1.87314,2.57961,2.60048,0,0.00186734,0.00186734,0.00186734
69,324.723,2.19151,2.35185,2.3242,2.31885,0,0.14382,0.15909,0.13082,0.03922,0.00115,0.06818,0.00053,5e-05,2.38827,1.92232,2.81824,2.61376,0,0.00186536,0.00186536,0.00186536
70,329.146,2.17759,2.30145,2.27104,2.30451,0,0.14382,0.15909,0.13082,0.03922,0.00115,0.06818,0.00053,5e-05,2.38827,1.92232,2.81824,2.61376,0,0.00186338,0.00186338,0.00186338
71,333.469,2.18146,2.37124,2.36195,2.3876,0,0.20847,0.15909,0.09714,0.03719,0.00121,0.09091,0.00038,4e-05,2.31575,1.92565,3.11867,2.60382,0,0.0018614,0.0018614,0.0018614
72,337.863,2.20157,2.33575,2.26996,2.34096,0,0.26706,0.20455,0.13601,0.05977,0.00203,0.13636,0.00062,0.0001,2.36549,1.86405,3.01472,2.65167,0,0.00185942,0.00185942,0.00185942
73,342.331,2.21059,2.45049,2.40014,2.35072,0,0.19195,0.23764,0.13601,0.05988,0.00199,0.13636,0.00062,0.0001,2.41247,1.89238,2.75665,2.65711,0,0.00185744,0.00185744,0.00185744
74,346.771,2.25759,2.34215,2.37485,2.38604,0,0.15673,0.20455,0.12172,0.04839,0.00167,0.11364,0.0007,9e-05,2.34469,1.90769,2.85601,2.59134,0,0.00185546,0.00185546,0.00185546
75,351.265,2.18142,2.24955,2.32596,2.30725,0,0.15673,0.20455,0.12172,0.04839,0.00167,0.11364,0.0007,9e-05,2.34469,1.90769,2.85601,2.59134,0,0.00185348,0.00185348,0.00185348
76,355.682,2.17137,2.43444,2.35958,2.2864,0,0.09115,0.22727,0.07254,0.02628,0.00094,0.06818,0.00012,2e-05,2.40316,1.92995,2.92816,2.61248,0,0.0018515,0.0018515,0.0018515
77,360.002,2.14277,2.37972,2.3572,2.30776,0,0.12417,0.31818,0.09307,0.02945,0.00092,0.06818,0.0001,2e-05,2.38725,1.87106,2.73487,2.59173,0,0.00184952,0.00184952,0.00184952
78,364.423,2.09765,2.30719,2.24001,2.28077,0,0.14548,0.29545,0.1129,0.038,0.00154,0.11364,0.00022,3e-05,2.4058,1.88929,2.60113,2.62721,0,0.00184754,0.00184754,0.00184754
79,368.904,2.17357,2.32958,2.21794,2.29455,0,0.17841,0.27273,0.11643,0.04389,0.00098,0.06818,0.00016,3e-05,2.41195,1.9036,2.73494,2.67567,0,0.00184556,0.00184556,0.00184556
80,373.375,2.14755,2.28621,2.24497,2.30519,0,0.17841,0.27273,0.11643,0.04389,0.00098,0.06818,0.00016,3e-05,2.41195,1.9036,2.73494,2.67567,0,0.00184358,0.00184358,0.00184358
81,377.87,2.16704,2.33006,2.1707,2.22437,0,0.1031,0.34091,0.09552,0.03009,0.00182,0.13636,0.00033,5e-05,2.32958,1.85159,2.81143,2.57387,0,0.0018416,0.0018416,0.0018416
82,382.55,2.11027,2.26102,2.2655,2.2639,0,0.0773,0.22727,0.07029,0.02247,0.00152,0.11364,0.00041,8e-05,2.28506,1.77594,2.85558,2.53242,0,0.00183962,0.00183962,0.00183962
83,387.036,2.11374,2.35575,2.2979,2.27261,0,0.05122,0.06818,0.06089,0.01774,0.00121,0.09091,0.00032,4e-05,2.50057,1.97899,2.95513,2.64691,0,0.00183764,0.00183764,0.00183764
84,391.463,2.02668,2.29047,2.20184,2.18789,0,0.17032,0.36364,0.13739,0.03845,0.00091,0.06818,0.00021,3e-05,2.60393,2.02155,2.82461,2.70981,0,0.00183566,0.00183566,0.00183566
85,395.921,2.04553,2.29691,2.26354,2.25448,0,0.20947,0.36364,0.18227,0.05911,0.00092,0.06818,0.00014,3e-05,2.51514,1.96839,2.75821,2.64336,0,0.00183368,0.00183368,0.00183368
86,400.333,2.17338,2.39053,2.23165,2.23372,0,0.20947,0.36364,0.18227,0.05911,0.00092,0.06818,0.00014,3e-05,2.51514,1.96839,2.75821,2.64336,0,0.0018317,0.0018317,0.0018317
87,404.87,2.12301,2.21876,2.20219,2.27442,0,0.22821,0.34091,0.20857,0.07162,0.00147,0.06818,0.00019,4e-05,2.45492,1.91076,2.86881,2.60651,0,0.00182972,0.00182972,0.00182972
88,409.379,2.08886,2.36974,2.18338,2.20957,0,0.27689,0.18182,0.14907,0.05702,0.00421,0.02273,0.00037,4e-05,2.5717,1.89911,2.9164,2.67075,0,0.00182774,0.00182774,0.00182774
89,413.789,2.09151,2.37509,2.23849,2.19451,0,0.14446,0.13636,0.07171,0.02244,0.00091,0.06818,0.00019,2e-05,2.63258,1.95695,3.32505,2.75025,0,0.00182576,0.00182576,0.00182576
90,418.234,2.06052,2.24627,2.14914,2.16802,0,0.10274,0.10422,0.06688,0.02496,0.0129,0.06818,0.00208,0.00039,2.49487,1.95094,3.21265,2.69169,0,0.00182378,0.00182378,0.00182378
91,422.58,2.07055,2.28531,2.22303,2.21619,0,0.10274,0.10422,0.06688,0.02496,0.0129,0.06818,0.00208,0.00039,2.49487,1.95094,3.21265,2.69169,0,0.0018218,0.0018218,0.0018218
92,427.127,2.01927,2.29629,2.15725,2.14453,0,0.15516,0.27273,0.07574,0.02557,0.01662,0.06818,0.00228,0.00056,2.32388,1.98293,2.96974,2.57402,0,0.00181982,0.00181982,0.00181982
93,431.463,2.10231,2.34457,2.18766,2.22636,0,0.16698,0.29545,0.10951,0.03947,0.01682,0.04545,0.00216,0.00051,2.25139,1.9513,2.85665,2.51505,0,0.00181784,0.00181784,0.00181784
94,435.844,2.07609,2.20002,2.17467,2.20119,0,0.167,0.29545,0.11812,0.03675,0.01393,0.04545,0.00132,0.00018,2.21286,1.95485,2.73543,2.49921,0,0.00181586,0.00181586,0.00181586
95,440.452,2.05102,2.23789,2.11215,2.15249,0,0.16545,0.25,0.11291,0.03569,0.00317,0.02273,0.00025,6e-05,2.17846,2.05897,2.75904,2.52438,0,0.00181388,0.00181388,0.00181388
96,445.063,2.07045,2.21431,2.16219,2.18596,0,0.16545,0.25,0.11291,0.03569,0.00317,0.02273,0.00025,6e-05,2.17846,2.05897,2.75904,2.52438,0,0.0018119,0.0018119,0.0018119
97,449.484,2.08337,2.26534,2.13967,2.21905,0,0.13107,0.27273,0.13513,0.04687,0.00578,0.04545,0.00117,0.00018,2.18018,1.89759,2.69893,2.50081,0,0.00180992,0.00180992,0.00180992
98,453.89,2.0622,2.19326,2.134,2.18186,0,0.13855,0.27273,0.11149,0.03237,0.01443,0.06818,0.00172,0.00031,2.323,1.8047,2.58964,2.56332,0,0.00180794,0.00180794,0.00180794
99,458.27,1.97736,2.08072,2.16967,2.13795,0,0.10423,0.18182,0.10537,0.03594,0.01303,0.02273,0.0026,0.00038,2.27129,1.82535,2.57628,2.52328,0,0.00180596,0.00180596,0.00180596
100,462.586,2.02239,2.23957,2.1545,2.17218,0,0.1358,0.15909,0.09267,0.03417,0.01509,0.02273,0.00344,0.00055,2.28458,1.82714,2.67518,2.51221,0,0.00180398,0.00180398,0.00180398
101,466.919,2.10409,2.38725,2.14744,2.18752,0,0.15301,0.15909,0.09341,0.03695,0.00782,0.06818,0.00225,0.00035,2.33836,1.7764,2.64885,2.54765,0,0.001802,0.001802,0.001802
102,471.503,1.99766,2.26547,2.06138,2.11614,0,0.15301,0.15909,0.09341,0.03695,0.00782,0.06818,0.00225,0.00035,2.33836,1.7764,2.64885,2.54765,0,0.00180002,0.00180002,0.00180002
103,475.938,2.00907,2.26264,2.11497,2.16456,0,0.1862,0.20455,0.12376,0.05022,0.0055,0.13636,0.0011,0.00018,2.48641,1.85013,2.65445,2.73111,0,0.00179804,0.00179804,0.00179804
104,480.492,1.97099,2.22005,2.0829,2.16313,0,0.34678,0.18182,0.18455,0.0715,0.00596,0.13636,0.00133,0.00026,2.43416,1.89167,2.59223,2.69059,0,0.00179606,0.00179606,0.00179606
105,484.978,1.98397,2.30479,2.11621,2.16168,0,0.15674,0.27273,0.09342,0.03707,0.01051,0.13636,0.00209,0.00044,2.38379,1.91523,2.62225,2.59279,0,0.00179408,0.00179408,0.00179408
106,489.425,2.00475,2.15266,2.162,2.12435,0,0.09081,0.27925,0.05955,0.01758,0.02218,0.06818,0.00332,0.00089,2.49837,1.96956,2.74495,2.6242,0,0.0017921,0.0017921,0.0017921
107,493.823,2.00878,2.23837,2.03645,2.10057,0,0.09081,0.27925,0.05955,0.01758,0.02218,0.06818,0.00332,0.00089,2.49837,1.96956,2.74495,2.6242,0,0.00179012,0.00179012,0.00179012
108,498.272,1.96262,2.26269,2.05212,2.04681,0,0.09355,0.18182,0.04984,0.01476,0.01053,0.02273,0.00151,0.00016,2.45266,1.98145,2.84413,2.59543,0,0.00178814,0.00178814,0.00178814
109,502.836,2.02619,2.22334,2.11609,2.11764,0,0.36388,0.15909,0.16092,0.0349,0.00644,0.04545,0.00059,0.0001,2.39616,1.8829,2.72049,2.55924,0,0.00178616,0.00178616,0.00178616
110,507.286,2.00859,2.19118,2.05233,2.09167,0,0.3367,0.20455,0.20882,0.05686,0.00519,0.06818,0.00114,0.00018,2.38597,1.8395,2.7261,2.53438,0,0.00178418,0.00178418,0.00178418
111,511.738,1.95003,2.27013,2.02739,2.05344,0,0.21458,0.36364,0.15232,0.04564,0.01068,0.04545,0.00082,0.00015,2.34182,1.86387,2.70344,2.50205,0,0.0017822,0.0017822,0.0017822
112,516.092,1.97926,2.25889,2.01145,2.04985,0,0.21458,0.36364,0.15232,0.04564,0.01068,0.04545,0.00082,0.00015,2.34182,1.86387,2.70344,2.50205,0,0.00178022,0.00178022,0.00178022
113,520.479,2.03757,2.2795,2.11099,2.12952,0,0.17963,0.18182,0.09181,0.03385,0.02052,0.02273,0.00163,0.00026,2.43262,1.8928,2.78197,2.54465,0,0.00177824,0.00177824,0.00177824
114,524.901,1.98396,2.24301,1.99941,2.00276,0,0.15859,0.22727,0.09738,0.03523,0.00456,0.04545,0.00055,7e-05,2.41502,1.93292,2.68077,2.52796,0,0.00177626,0.00177626,0.00177626
115,529.27,1.93984,2.24145,1.97774,2.07218,0,0.21704,0.20455,0.14931,0.05265,0.00298,0.04545,0.00036,5e-05,2.27208,1.90681,2.58809,2.47044,0,0.00177428,0.00177428,0.00177428
116,533.963,1.97531,2.33644,2.12436,2.1047,0,0.14385,0.22727,0.15138,0.06013,0.00316,0.04545,0.0004,9e-05,2.25785,1.84454,2.51919,2.44566,0,0.0017723,0.0017723,0.0017723
117,538.309,2.05703,2.33953,2.12643,2.16392,0,0.13371,0.34091,0.16368,0.06026,0.00737,0.09091,0.00119,0.00024,2.27332,1.76107,2.4713,2.45492,0,0.00177032,0.00177032,0.00177032
118,542.618,2.01346,2.26468,2.09473,2.10363,0,0.13371,0.34091,0.16368,0.06026,0.00737,0.09091,0.00119,0.00024,2.27332,1.76107,2.4713,2.45492,0,0.00176834,0.00176834,0.00176834
119,546.955,1.92238,2.23189,2.00979,2.04413,0,0.1372,0.31818,0.1474,0.05509,0.00807,0.02273,0.00126,0.00032,2.23932,1.77598,2.51613,2.44493,0,0.00176636,0.00176636,0.00176636
120,551.37,1.99453,2.2957,2.06364,2.07129,0,0.13364,0.27273,0.13382,0.05474,0.01114,0.02273,0.00151,0.00045,2.2551,1.78501,2.54892,2.43942,0,0.00176438,0.00176438,0.00176438
121,555.829,1.90119,2.17509,1.95666,2.04685,0,0.17154,0.34091,0.12087,0.05157,0.00821,0.02273,0.00068,0.00018,2.23838,1.79001,2.60083,2.43932,0,0.0017624,0.0017624,0.0017624
122,560.326,1.97145,2.23335,2.05234,2.12534,0,0.21773,0.31818,0.12947,0.05017,0.00694,0.02273,0.00066,0.00013,2.23709,1.80687,2.56221,2.47002,0,0.00176042,0.00176042,0.00176042
123,564.66,2.07063,2.31169,1.98097,2.16859,0,0.21773,0.31818,0.12947,0.05017,0.00694,0.02273,0.00066,0.00013,2.23709,1.80687,2.56221,2.47002,0,0.00175844,0.00175844,0.00175844
124,569.184,2.0208,2.20529,1.93482,2.06131,0,0.18026,0.27273,0.12424,0.04773,0.02344,0.04545,0.00262,0.00051,2.28024,1.80679,2.47458,2.47304,0,0.00175646,0.00175646,0.00175646
125,573.616,1.93628,2.19789,1.93176,2.02519,0,0.16158,0.25,0.12056,0.04313,0.00803,0.04545,0.00081,0.00014,2.25202,1.84005,2.6072,2.45344,0,0.00175448,0.00175448,0.00175448
126,578.061,1.9217,2.24665,1.95983,1.9987,0,0.23991,0.20455,0.11776,0.03502,0.00219,0.04545,0.00059,7e-05,2.46761,2.03066,2.80164,2.54198,0,0.0017525,0.0017525,0.0017525
127,582.494,1.92551,2.21199,1.94631,2.02279,0,0.27756,0.20455,0.15304,0.03422,0.01205,0.06818,0.00106,0.00015,2.4661,1.87591,2.87165,2.56355,0,0.00175052,0.00175052,0.00175052
128,586.783,1.93722,2.18986,1.97269,2.01972,0,0.27756,0.20455,0.15304,0.03422,0.01205,0.06818,0.00106,0.00015,2.4661,1.87591,2.87165,2.56355,0,0.00174854,0.00174854,0.00174854
129,591.339,1.83515,2.16527,1.93332,2.00516,0,0.30706,0.31818,0.22548,0.05687,0.01499,0.06818,0.0026,0.0006,2.30673,1.71596,2.62424,2.47949,0,0.00174656,0.00174656,0.00174656
130,595.845,1.96167,2.2343,1.93941,2.0427,0,0.26182,0.34091,0.20529,0.06286,0.02165,0.11364,0.00359,0.00071,2.34299,1.74922,2.42151,2.49158,0,0.00174458,0.00174458,0.00174458
131,600.35,1.87737,2.24695,1.91142,1.96348,0,0.15699,0.13636,0.10583,0.03279,0.01879,0.09091,0.00342,0.00052,2.61294,1.78574,2.62408,2.69929,0,0.0017426,0.0017426,0.0017426
132,604.755,1.95914,2.22552,1.97683,2.0163,0,0.16012,0.15909,0.10364,0.02797,0.00813,0.04545,0.00201,0.00031,2.78413,1.79809,2.73088,2.75286,0,0.00174062,0.00174062,0.00174062
