epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
57,297.085,2.30499,2.40141,2.41198,2.44528,0,0.11246,0.34091,0.12059,0.04225,0.00121,0.09091,0.00012,2e-05,2.50169,1.92079,2.80408,2.64536,0,0.00188912,0.00188912,0.00188912
58,302.145,2.27769,2.34754,2.39704,2.44865,0,0.11493,0.38636,0.101,0.03615,0.00121,0.09091,0.00018,3e-05,2.53169,1.89847,2.88153,2.68455,0,0.00188714,0.00188714,0.00188714
59,307.077,2.31798,2.43036,2.32884,2.48314,0,0.11493,0.38636,0.101,0.03615,0.00121,0.09091,0.00018,3e-05,2.53169,1.89847,2.88153,2.68455,0,0.00188516,0.00188516,0.00188516
60,311.975,2.23255,2.55617,2.43922,2.40386,0,0.08986,0.45455,0.10231,0.045,0.00091,0.06818,0.0001,2e-05,2.52558,1.8737,3.05499,2.7127,0,0.00188318,0.00188318,0.00188318
61,317.004,2.27349,2.35996,2.35755,2.41574,0,0.08357,0.43182,0.09147,0.03429,0.00091,0.06818,0.00013,3e-05,2.5952,1.82503,2.86495,2.76748,0,0.0018812,0.0018812,0.0018812
62,321.897,2.23617,2.33488,2.4165,2.44893,0,0.08909,0.29545,0.07015,0.02692,0.00152,0.11364,0.00037,7e-05,2.57134,1.83014,2.73485,2.77575,0,0.00187922,0.00187922,0.00187922
63,326.787,2.24311,2.37184,2.41894,2.44808,0,0.08109,0.20455,0.08803,0.03832,0.00121,0.09091,0.00053,0.0001,2.5462,1.793,2.82548,2.75663,0,0.00187724,0.00187724,0.00187724
64,331.87,2.30835,2.45946,2.3631,2.41262,0,0.08109,0.20455,0.08803,0.03832,0.00121,0.09091,0.00053,0.0001,2.5462,1.793,2.82548,2.75663,0,0.00187526,0.00187526,0.00187526
65,336.809,2.3313,2.42998,2.35739,2.39444,0,0.1124,0.34091,0.13869,0.04423,0.00152,0.11364,0.00041,6e-05,2.60813,1.86836,2.99216,2.73237,0,0.00187328,0.00187328,0.00187328
66,341.856,2.26127,2.4576,2.32853,2.36978,0,0.15342,0.34091,0.17831,0.05764,0.00215,0.15909,0.00059,9e-05,2.47641,1.83972,2.91423,2.73458,0,0.0018713,0.0018713,0.0018713
67,346.98,2.23618,2.29866,2.29732,2.34784,0,0.15162,0.29545,0.14593,0.04822,0.00413,0.06818,0.00055,0.00012,2.45771,1.77117,2.65907,2.66116,0,0.00186932,0.00186932,0.00186932
68,351.857,2.29901,2.42177,2.43332,2.4195,0,0.18234,0.27273,0.15172,0.05225,0.00387,0.02273,0.00083,0.00017,2.38902,1.87314,2.57961,2.60048,0,0.00186734,0.00186734,0.00186734
69,356.757,2.19151,2.35185,2.3242,2.31885,0,0.14382,0.15909,0.13082,0.03922,0.00115,0.06818,0.00053,5e-05,2.38827,1.92232,2.81824,2.61376,0,0.00186536,0.00186536,0.00186536
70,361.809,2.17759,2.30145,2.27104,2.30451,0,0.14382,0.15909,0.13082,0.03922,0.00115,0.06818,0.00053,5e-05,2.38827,1.92232,2.81824,2.61376,0,0.00186338,0.00186338,0.00186338
71,366.671,2.18146,2.37124,2.36195,2.3876,0,0.20847,0.15909,0.09714,0.03719,0.00121,0.09091,0.00038,4e-05,2.31575,1.92565,3.11867,2.60382,0,0.0018614,0.0018614,0.0018614
72,371.597,2.20157,2.33575,2.26996,2.34096,0,0.26706,0.20455,0.13601,0.05977,0.00203,0.13636,0.00062,0.0001,2.36549,1.86405,3.01472,2.65167,0,0.00185942,0.00185942,0.00185942
73,376.488,2.21059,2.45049,2.40014,2.35072,0,0.19195,0.23764,0.13601,0.05988,0.00199,0.13636,0.00062,0.0001,2.41247,1.89238,2.75665,2.65711,0,0.00185744,0.00185744,0.00185744
74,381.508,2.25759,2.34215,2.37485,2.38604,0,0.15673,0.20455,0.12172,0.04839,0.00167,0.11364,0.0007,9e-05,2.34469,1.90769,2.85601,2.59134,0,0.00185546,0.00185546,0.00185546
75,386.391,2.18142,2.24955,2.32596,2.30725,0,0.15673,0.20455,0.12172,0.04839,0.00167,0.11364,0.0007,9e-05,2.34469,1.90769,2.85601,2.59134,0,0.00185348,0.00185348,0.00185348
76,391.445,2.17137,2.43444,2.35958,2.2864,0,0.09115,0.22727,0.07254,0.02628,0.00094,0.06818,0.00012,2e-05,2.40316,1.92995,2.92816,2.61248,0,0.0018515,0.0018515,0.0018515
77,396.355,2.14277,2.37972,2.3572,2.30776,0,0.12417,0.31818,0.09307,0.02945,0.00092,0.06818,0.0001,2e-05,2.38725,1.87106,2.73487,2.59173,0,0.00184952,0.00184952,0.00184952
78,401.39,2.09765,2.30719,2.24001,2.28077,0,0.14548,0.29545,0.1129,0.038,0.00154,0.11364,0.00022,3e-05,2.4058,1.88929,2.60113,2.62721,0,0.00184754,0.00184754,0.00184754
