epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
54,274.669,2.31596,2.41343,2.41507,2.48727,0,0.10021,0.38636,0.09222,0.02598,0.00183,0.13636,0.00069,9e-05,2.75313,1.82298,2.71176,2.92853,0,0.00189506,0.00189506,0.00189506
55,279.301,2.33723,2.42454,2.36633,2.47548,0,0.22146,0.18182,0.14567,0.03031,0.00137,0.09091,0.00043,6e-05,2.939,1.97015,2.64856,3.14611,0,0.00189308,0.00189308,0.00189308
56,283.981,2.31715,2.43204,2.34463,2.46526,0,0.1455,0.06818,0.06001,0.01731,0.00117,0.06818,0.00012,1e-05,3.08924,2.09033,2.9042,3.26021,0,0.0018911,0.0018911,0.0018911
57,288.749,2.29147,2.28249,2.32871,2.47019,0,0.19344,0.09091,0.07899,0.02535,0.002,0.13636,0.00108,0.00018,2.80912,1.86944,2.72014,2.94805,0,0.00188912,0.00188912,0.00188912
58,293.533,2.21965,2.38654,2.35072,2.41569,0,0.29422,0.22727,0.16584,0.04175,0.00234,0.13636,0.00146,0.00019,2.74853,1.79602,2.71106,2.89749,0,0.00188714,0.00188714,0.00188714
59,298.148,2.24728,2.49328,2.37929,2.44485,0,0.29422,0.22727,0.16584,0.04175,0.00234,0.13636,0.00146,0.00019,2.74853,1.79602,2.71106,2.89749,0,0.00188516,0.00188516,0.00188516
60,302.797,2.2842,2.43161,2.32967,2.46943,0,0.15749,0.11364,0.09414,0.02562,0.00179,0.11364,0.0005,7e-05,2.54349,1.8212,2.90321,2.79038,0,0.00188318,0.00188318,0.00188318
61,307.347,2.21287,2.26655,2.3841,2.38931,0,0.15164,0.25,0.15922,0.05286,0.00102,0.06818,0.00021,2e-05,2.61073,1.91199,2.82098,2.78347,0,0.0018812,0.0018812,0.0018812
62,312.037,2.22141,2.35434,2.26922,2.36885,0,0.06125,0.06818,0.08368,0.02703,0,0,0,0,2.60863,2.02737,2.67278,2.79252,0,0.00187922,0.00187922,0.00187922
63,316.577,2.20848,2.32302,2.29992,2.40897,0,0.19286,0.09091,0.09138,0.0305,0.00061,0.04545,6e-05,1e-05,2.49124,1.92576,2.64204,2.69063,0,0.00187724,0.00187724,0.00187724
