epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
131,732.478,1.90534,2.24665,2.02181,2.10734,0,0.13617,0.40909,0.12404,0.04573,0.00848,0.02273,0.00111,0.00017,2.38425,1.83086,2.8263,2.64805,0,0.001142,0.001142,0.001142
132,737.336,1.9359,2.21024,2.00666,2.14691,0,0.13742,0.47792,0.12994,0.04755,0.00547,0.02273,0.0008,0.0001,2.3989,1.80551,2.73491,2.68018,0,0.0011354,0.0011354,0.0011354
133,742.187,1.85651,2.18955,1.91929,2.00179,0,0.20051,0.43182,0.21318,0.08029,0.01733,0.04545,0.00295,0.00033,2.25166,1.74527,2.44228,2.55841,0,0.0011288,0.0011288,0.0011288
134,747.058,1.95314,2.24383,2.00939,2.12532,0,0.20051,0.43182,0.21318,0.08029,0.01733,0.04545,0.00295,0.00033,2.25166,1.74527,2.44228,2.55841,0,0.0011222,0.0011222,0.0011222
135,751.796,1.93622,2.29746,1.95893,2.01454,0,0.17089,0.29545,0.15512,0.05883,0.03151,0.02273,0.00426,0.00056,2.23052,1.68445,2.38439,2.52495,0,0.0011156,0.0011156,0.0011156
136,756.621,1.90704,2.24513,1.96055,2.06789,0,0.17369,0.22727,0.14915,0.05562,0.02534,0.11364,0.00583,0.00084,2.26008,1.67791,2.44907,2.55149,0,0.001109,0.001109,0.001109
137,761.396,1.89261,2.19434,1.90627,2.04258,0,0.19566,0.33179,0.16893,0.06744,0.01432,0.06818,0.00354,0.0006,2.22457,1.69172,2.41176,2.51137,0,0.0011024,0.0011024,0.0011024
138,766.168,1.91593,2.20659,1.97773,2.09137,0,0.16391,0.36364,0.19192,0.07938,0.02007,0.09091,0.00465,0.00077,2.19616,1.70159,2.39159,2.50385,0,0.0010958,0.0010958,0.0010958
139,771.058,1.88164,2.11642,1.92059,2.04695,0,0.16391,0.36364,0.19192,0.07938,0.02007,0.09091,0.00465,0.00077,2.19616,1.70159,2.39159,2.50385,0,0.0010892,0.0010892,0.0010892
140,775.866,1.98321,2.2871,1.93521,2.08716,0,0.26577,0.36364,0.28144,0.09956,0.08643,0.02273,0.00685,0.00178,2.21654,1.68713,2.36167,2.52258,0,0.0010826,0.0010826,0.0010826
141,780.86,1.91333,2.1969,1.89584,2.04751,0,0.26313,0.25,0.25816,0.1105,0.1621,0.02273,0.02692,0.00787,2.34543,1.68988,2.33633,2.64637,0,0.001076,0.001076,0.001076
142,785.805,1.89629,2.21093,1.91563,2.05285,0,0.24684,0.29799,0.23566,0.09033,0.11106,0.02273,0.00739,0.00142,2.47883,1.72026,2.456,2.68611,0,0.0010694,0.0010694,0.0010694
143,790.628,1.88725,2.19576,1.89085,2.04381,0,0.26162,0.25,0.19752,0.07766,0.00769,0.06818,0.0015,0.00019,2.39575,1.69843,2.58351,2.61584,0,0.0010628,0.0010628,0.0010628
144,795.468,1.82943,2.23235,1.85005,1.95598,0,0.26162,0.25,0.19752,0.07766,0.00769,0.06818,0.0015,0.00019,2.39575,1.69843,2.58351,2.61584,0,0.0010562,0.0010562,0.0010562
145,800.282,1.86159,2.24359,1.84735,2.02211,0,0.26478,0.22727,0.21878,0.08835,0.00868,0.13636,0.00247,0.0005,2.21218,1.68138,2.56764,2.5356,0,0.0010496,0.0010496,0.0010496
146,805.05,1.89029,2.22246,1.87704,2.01594,0,0.24103,0.29545,0.22725,0.08703,0.012,0.09091,0.00268,0.00048,2.14949,1.68113,2.59649,2.44419,0,0.001043,0.001043,0.001043
147,809.873,1.84894,2.0658,1.90968,2.06439,0,0.24644,0.29545,0.23235,0.06972,0.01735,0.11364,0.00307,0.00049,2.20435,1.6746,2.50528,2.45694,0,0.0010364,0.0010364,0.0010364
148,814.822,1.87375,2.12642,1.8713,2.02941,0,0.156,0.22727,0.13041,0.04659,0.0116,0.06818,0.00262,0.00041,2.33379,1.69118,2.49806,2.51369,0,0.0010298,0.0010298,0.0010298
149,819.673,1.88122,2.20982,1.84741,2.06531,0,0.18342,0.29545,0.15952,0.05466,0.00644,0.02273,0.00159,0.00026,2.33466,1.68752,2.41442,2.54278,0,0.0010232,0.0010232,0.0010232
150,824.394,1.85103,2.19623,1.87478,2.01312,0,0.18342,0.29545,0.15952,0.05466,0.00644,0.02273,0.00159,0.00026,2.33466,1.68752,2.41442,2.54278,0,0.0010166,0.0010166,0.0010166
151,829.165,1.86009,2.181,1.82094,2.01608,0,0.22149,0.34091,0.16592,0.05815,0.03994,0.06818,0.00764,0.00098,2.25689,1.66425,2.41634,2.49998,0,0.00101,0.00101,0.00101
152,833.973,1.84815,2.2,1.84523,2.05382,0,0.19245,0.22727,0.14685,0.05141,0.06042,0.11364,0.01324,0.00236,2.27306,1.6527,2.47995,2.52694,0,0.0010034,0.0010034,0.0010034
153,838.825,1.85809,2.10219,1.83924,2.02254,0,0.18876,0.38636,0.15985,0.05927,0.05408,0.04545,0.00984,0.00129,2.29188,1.68578,2.53157,2.56052,0,0.0009968,0.0009968,0.0009968
154,843.846,1.79959,2.1248,1.86164,1.9752,0,0.21185,0.36364,0.16289,0.06157,0.00858,0.06818,0.00144,0.00028,2.32772,1.70415,2.52528,2.58144,0,0.0009902,0.0009902,0.0009902
155,848.717,1.80702,2.10858,1.79383,1.95856,0,0.21185,0.36364,0.16289,0.06157,0.00858,0.06818,0.00144,0.00028,2.32772,1.70415,2.52528,2.58144,0,0.0009836,0.0009836,0.0009836
156,853.584,1.88501,2.174,1.83042,2.00552,0,0.22152,0.29545,0.18394,0.06688,0.01998,0.02273,0.00263,0.00042,2.29796,1.69295,2.41871,2.54359,0,0.000977,0.000977,0.000977
157,858.423,1.80986,2.07568,1.8335,1.99102,0,0.23852,0.47727,0.18815,0.06659,0.05929,0.02273,0.0054,0.00083,2.25088,1.67174,2.32595,2.53853,0,0.0009704,0.0009704,0.0009704
158,863.188,1.77955,2.06394,1.80064,1.94569,0,0.19684,0.34091,0.20725,0.06968,0.02536,0.15909,0.00436,0.00095,2.30276,1.66875,2.28631,2.582,0,0.0009638,0.0009638,0.0009638
159,868.025,1.88785,2.16584,1.84134,2.0299,0,0.22349,0.34091,0.2229,0.07267,0.14472,0.02273,0.01291,0.0018,2.30017,1.68545,2.32396,2.56775,0,0.0009572,0.0009572,0.0009572
160,872.826,1.82038,2.15148,1.80166,1.97886,0,0.22349,0.34091,0.2229,0.07267,0.14472,0.02273,0.01291,0.0018,2.30017,1.68545,2.32396,2.56775,0,0.0009506,0.0009506,0.0009506
161,877.734,1.88071,2.27226,1.88898,2.02799,0,0.25988,0.36364,0.20235,0.06561,0.06027,0.02273,0.00579,0.00083,2.2132,1.69161,2.41458,2.52825,0,0.000944,0.000944,0.000944
162,882.619,1.81547,2.24388,1.76139,1.93234,0,0.27199,0.34091,0.18637,0.06862,0.02617,0.11364,0.00462,0.00082,2.26381,1.7077,2.47491,2.56486,0,0.0009374,0.0009374,0.0009374
163,887.48,1.82684,2.13692,1.73229,1.92232,0,0.23909,0.35713,0.16118,0.05984,0.0558,0.08602,0.00733,0.00122,2.35172,1.70343,2.49764,2.61061,0,0.0009308,0.0009308,0.0009308
164,892.334,1.80033,2.13564,1.76958,1.98815,0,0.20166,0.36364,0.18345,0.05992,0.08844,0.11364,0.01744,0.00205,2.28506,1.67776,2.50681,2.52353,0,0.0009242,0.0009242,0.0009242
165,897.024,1.88208,2.2151,1.88952,2.06157,0,0.19832,0.39361,0.19095,0.0659,0.04708,0.09091,0.01475,0.0024,2.14474,1.6645,2.50258,2.46046,0,0.0009176,0.0009176,0.0009176
166,901.74,1.80986,2.12349,1.81766,1.96508,0,0.19832,0.39361,0.19095,0.0659,0.04708,0.09091,0.01475,0.0024,2.14474,1.6645,2.50258,2.46046,0,0.000911,0.000911,0.000911
167,906.648,1.79863,2.16752,1.85293,1.95896,0,0.22902,0.45455,0.22638,0.08101,0.06916,0.15909,0.02554,0.0033,2.12496,1.66344,2.44646,2.44967,0,0.0009044,0.0009044,0.0009044
168,911.472,1.86652,2.13946,1.80041,1.99569,0,0.28154,0.28513,0.21442,0.08635,0.06232,0.06818,0.01254,0.00213,2.16157,1.67178,2.38225,2.42839,0,0.0008978,0.0008978,0.0008978
169,916.348,1.82458,2.16678,1.75115,1.92909,0,0.27784,0.38636,0.22468,0.09043,0.06452,0.11364,0.01245,0.00188,2.10938,1.68016,2.37215,2.36591,0,0.0008912,0.0008912,0.0008912
170,921.177,1.80153,2.10865,1.76832,1.95444,0,0.26253,0.43182,0.22407,0.08662,0.03145,0.06818,0.00522,0.00089,2.08234,1.68033,2.34871,2.34597,0,0.0008846,0.0008846,0.0008846
171,926.044,1.82952,2.0933,1.80858,2.00168,0,0.26253,0.43182,0.22407,0.08662,0.03145,0.06818,0.00522,0.00089,2.08234,1.68033,2.34871,2.34597,0,0.000878,0.000878,0.000878
172,930.843,1.7951,2.10448,1.72578,1.93029,0,0.23771,0.45455,0.22701,0.08673,0.04556,0.09091,0.00757,0.00116,2.11697,1.64602,2.28073,2.35754,0,0.0008714,0.0008714,0.0008714
173,935.656,1.6996,1.95044,1.66631,1.87919,0,0.27081,0.5,0.22759,0.08669,0.04937,0.04545,0.00673,0.00104,2.23152,1.63735,2.25891,2.38283,0,0.0008648,0.0008648,0.0008648
174,940.388,1.88428,2.18607,1.77445,1.98641,0,0.24198,0.39183,0.21769,0.09207,0.10532,0.04545,0.01696,0.00293,2.25958,1.62488,2.23116,2.40781,0,0.0008582,0.0008582,0.0008582
175,945.235,1.74045,1.96734,1.71561,1.91065,0,0.2122,0.31818,0.1705,0.07739,0.09781,0.04545,0.01441,0.00255,2.21763,1.61959,2.30858,2.37972,0,0.0008516,0.0008516,0.0008516
176,949.955,1.74007,2.0158,1.76867,1.95131,0,0.2122,0.31818,0.1705,0.07739,0.09781,0.04545,0.01441,0.00255,2.21763,1.61959,2.30858,2.37972,0,0.000845,0.000845,0.000845
177,954.804,1.66118,2.02726,1.59667,1.8654,0,0.23467,0.31818,0.15512,0.08095,0.10832,0.02273,0.00801,0.00142,2.17987,1.61848,2.40083,2.36681,0,0.0008384,0.0008384,0.0008384
178,959.543,1.78317,2.05884,1.7263,1.92736,0,0.27036,0.25,0.15218,0.08079,0.08833,0.02273,0.00506,0.00097,2.21208,1.62688,2.53913,2.42224,0,0.0008318,0.0008318,0.0008318
179,964.623,1.82614,2.11457,1.70517,1.98166,0,0.26044,0.25,0.17877,0.09027,0.11443,0.02273,0.00626,0.00122,2.12088,1.63778,2.52421,2.39773,0,0.0008252,0.0008252,0.0008252
180,969.443,1.71691,1.99847,1.62384,1.88343,0,0.31245,0.25,0.20657,0.09902,0.15632,0.02273,0.01104,0.00291,2.0518,1.64618,2.40248,2.38782,0,0.0008186,0.0008186,0.0008186
181,974.348,1.75455,2.15889,1.66155,1.87764,0,0.32389,0.20455,0.20549,0.10233,0.04557,0.06818,0.01347,0.00305,2.06963,1.64939,2.41378,2.41523,0,0.000812,0.000812,0.000812
182,979.164,1.7555,1.92644,1.69758,1.91002,0,0.32389,0.20455,0.20549,0.10233,0.04557,0.06818,0.01347,0.00305,2.06963,1.64939,2.41378,2.41523,0,0.0008054,0.0008054,0.0008054
183,983.937,1.77233,2.12456,1.6777,1.94123,0,0.30955,0.31818,0.21771,0.09539,0.0915,0.11364,0.02973,0.00638,2.10557,1.65009,2.46311,2.42834,0,0.0007988,0.0007988,0.0007988
184,988.614,1.76856,2.09659,1.61639,1.90021,0,0.2946,0.31818,0.22954,0.09742,0.08943,0.13636,0.03316,0.00699,2.20772,1.64766,2.48836,2.47426,0,0.0007922,0.0007922,0.0007922
185,993.49,1.71885,2.22962,1.71528,1.88507,0,0.32772,0.29921,0.2762,0.11499,0.0723,0.04545,0.02199,0.00551,2.28537,1.6439,2.43797,2.50165,0,0.0007856,0.0007856,0.0007856
186,998.335,1.79641,2.08171,1.73358,1.91944,0,0.47294,0.27273,0.27418,0.11989,0.02333,0.09091,0.00836,0.00161,2.25499,1.63421,2.41595,2.48298,0,0.000779,0.000779,0.000779
187,1003.12,1.76861,2.25441,1.73662,1.94205,0,0.47294,0.27273,0.27418,0.11989,0.02333,0.09091,0.00836,0.00161,2.25499,1.63421,2.41595,2.48298,0,0.0007724,0.0007724,0.0007724
188,1007.98,1.72582,2.12687,1.65864,1.88034,0,0.41632,0.31818,0.27972,0.13536,0.07396,0.09091,0.02032,0.0024,2.13584,1.65264,2.37115,2.45895,0,0.0007658,0.0007658,0.0007658
189,1012.9,1.74174,2.10796,1.64093,1.90133,0,0.40038,0.34091,0.24065,0.11163,0.09892,0.09091,0.01792,0.00274,2.15943,1.69475,2.37662,2.4498,0,0.0007592,0.0007592,0.0007592
190,1017.8,1.72814,2.26582,1.67951,1.90303,0,0.30193,0.29545,0.18761,0.07485,0.10894,0.06818,0.02507,0.0033,2.19731,1.71028,2.43995,2.43445,0,0.0007526,0.0007526,0.0007526
191,1022.7,1.65412,2.08404,1.64049,1.84657,0,0.20836,0.38636,0.14914,0.06765,0.14201,0.18182,0.04282,0.00616,2.14655,1.69259,2.50202,2.40848,0,0.000746,0.000746,0.000746
192,1027.57,1.78493,2.17648,1.72872,1.94043,0,0.20836,0.38636,0.14914,0.06765,0.14201,0.18182,0.04282,0.00616,2.14655,1.69259,2.50202,2.40848,0,0.0007394,0.0007394,0.0007394
193,1032.42,1.77913,2.13133,1.68477,1.93167,0,0.20336,0.37717,0.1493,0.06433,0.10266,0.13636,0.02781,0.00378,2.12072,1.68062,2.54651,2.42104,0,0.0007328,0.0007328,0.0007328
194,1037.27,1.74946,2.0915,1.64535,1.88294,0,0.17951,0.34091,0.17126,0.07116,0.12116,0.11364,0.01846,0.00238,2.12273,1.65432,2.52067,2.41404,0,0.0007262,0.0007262,0.0007262
195,1041.98,1.72422,2.17519,1.59673,1.90025,0,0.22481,0.31818,0.1743,0.07458,0.06518,0.11364,0.0188,0.00313,2.15119,1.65272,2.52909,2.42527,0,0.0007196,0.0007196,0.0007196
196,1046.77,1.74203,2.1287,1.65021,1.87979,0,0.20632,0.31818,0.19602,0.0912,0.08051,0.15909,0.01686,0.00249,2.10981,1.66403,2.49939,2.4105,0,0.000713,0.000713,0.000713
197,1051.56,1.66685,2.02592,1.61687,1.8512,0,0.23295,0.36364,0.25066,0.10272,0.06377,0.09091,0.01167,0.00215,2.11627,1.65771,2.41776,2.42028,0,0.0007064,0.0007064,0.0007064
198,1056.57,1.68624,1.97811,1.59805,1.89712,0,0.23295,0.36364,0.25066,0.10272,0.06377,0.09091,0.01167,0.00215,2.11627,1.65771,2.41776,2.42028,0,0.0006998,0.0006998,0.0006998
199,1061.41,1.73516,2.03035,1.60996,1.88616,0,0.18941,0.43549,0.2419,0.10393,0.08343,0.09091,0.01361,0.00275,2.1118,1.65429,2.31044,2.43137,0,0.0006932,0.0006932,0.0006932
200,1066.32,1.69463,2.07294,1.59183,1.83993,0,0.22155,0.31818,0.20268,0.08893,0.16883,0.06818,0.03574,0.00532,2.11787,1.65641,2.23342,2.42459,0,0.0006866,0.0006866,0.0006866
201,1071.14,1.70347,2.02999,1.61057,1.90988,0,0.25664,0.31818,0.19094,0.08831,0.08094,0.11364,0.01993,0.00385,2.12417,1.63757,2.19723,2.40673,0,0.00068,0.00068,0.00068
202,1075.79,1.75667,2.11603,1.69779,1.8744,0,0.29078,0.27273,0.1911,0.08247,0.07451,0.09091,0.01933,0.00336,2.09055,1.61848,2.19364,2.40083,0,0.0006734,0.0006734,0.0006734
203,1080.55,1.66383,2.04554,1.56986,1.85922,0,0.29078,0.27273,0.1911,0.08247,0.07451,0.09091,0.01933,0.00336,2.09055,1.61848,2.19364,2.40083,0,0.0006668,0.0006668,0.0006668
204,1085.48,1.6726,1.98752,1.62277,1.88713,0,0.23008,0.38636,0.20149,0.08402,0.04014,0.09985,0.01866,0.00319,2.16019,1.61362,2.18213,2.47151,0,0.0006602,0.0006602,0.0006602
205,1090.38,1.66076,2.04631,1.54667,1.80908,0,0.23654,0.43182,0.22057,0.08348,0.04523,0.15909,0.01502,0.00294,2.14762,1.5963,2.21333,2.46511,0,0.0006536,0.0006536,0.0006536
206,1095.05,1.69558,2.07367,1.59375,1.83465,0,0.22001,0.34091,0.21026,0.07774,0.0501,0.11364,0.01226,0.00282,2.12901,1.6062,2.29953,2.44572,0,0.000647,0.000647,0.000647
207,1099.83,1.75461,2.18064,1.71795,1.9102,0,0.24889,0.43182,0.24066,0.08314,0.0524,0.09091,0.01082,0.00202,2.08324,1.62048,2.36741,2.40846,0,0.0006404,0.0006404,0.0006404
208,1104.62,1.61234,2.04891,1.55132,1.8143,0,0.24889,0.43182,0.24066,0.08314,0.0524,0.09091,0.01082,0.00202,2.08324,1.62048,2.36741,2.40846,0,0.0006338,0.0006338,0.0006338
209,1109.6,1.71064,2.11701,1.59418,1.84727,0,0.26464,0.38444,0.21726,0.08422,0.05185,0.06818,0.01364,0.00226,2.09734,1.63377,2.34769,2.42791,0,0.0006272,0.0006272,0.0006272
210,1114.47,1.63146,1.96814,1.54727,1.81445,0,0.22374,0.35382,0.21163,0.08883,0.10731,0.06818,0.02727,0.00399,2.14803,1.64081,2.29652,2.44322,0,0.0006206,0.0006206,0.0006206
211,1119.28,1.71884,2.07612,1.60085,1.8761,0,0.20208,0.32237,0.21222,0.08657,0.06082,0.0825,0.01127,0.00353,2.16118,1.65459,2.26868,2.45143,0,0.000614,0.000614,0.000614
212,1124.12,1.69611,2.08852,1.5576,1.8237,0,0.20938,0.38636,0.20198,0.08054,0.05,0.06818,0.01114,0.00301,2.16209,1.68062,2.24115,2.4695,0,0.0006074,0.0006074,0.0006074
213,1129.04,1.64176,2.04552,1.52597,1.80232,0,0.19591,0.36364,0.19296,0.08234,0.0677,0.06818,0.01224,0.00303,2.19795,1.69916,2.27285,2.4804,0,0.0006008,0.0006008,0.0006008
214,1133.76,1.64597,2.01975,1.55947,1.89905,0,0.19591,0.36364,0.19296,0.08234,0.0677,0.06818,0.01224,0.00303,2.19795,1.69916,2.27285,2.4804,0,0.0005942,0.0005942,0.0005942
215,1138.58,1.65579,2.01791,1.53611,1.88103,0,0.19261,0.40909,0.1746,0.07705,0.10768,0.06818,0.01789,0.00275,2.20735,1.70067,2.3464,2.47693,0,0.0005876,0.0005876,0.0005876
216,1143.48,1.7128,2.08555,1.53869,1.84754,0,0.20048,0.40909,0.16163,0.07066,0.12442,0.06818,0.01645,0.00275,2.26941,1.73502,2.42261,2.53274,0,0.000581,0.000581,0.000581
217,1148.35,1.7556,2.16842,1.59913,1.91308,0,0.22738,0.31818,0.15935,0.06211,0.04278,0.09091,0.01421,0.00289,2.3242,1.7276,2.37887,2.56191,0,0.0005744,0.0005744,0.0005744
218,1153.02,1.72437,2.03576,1.58216,1.85636,0,0.23769,0.34091,0.16807,0.06418,0.06688,0.04545,0.01114,0.00247,2.29788,1.70782,2.33609,2.55691,0,0.0005678,0.0005678,0.0005678
219,1157.75,1.6659,2.16332,1.56278,1.82028,0,0.23769,0.34091,0.16807,0.06418,0.06688,0.04545,0.01114,0.00247,2.29788,1.70782,2.33609,2.55691,0,0.0005612,0.0005612,0.0005612
220,1162.58,1.64574,2.08796,1.50015,1.83916,0,0.31066,0.25,0.18148,0.07308,0.09654,0.06818,0.01173,0.00253,2.30936,1.68725,2.338,2.56422,0,0.0005546,0.0005546,0.0005546
221,1167.41,1.71951,2.05932,1.52101,1.85261,0,0.31684,0.22727,0.18338,0.07526,0.13943,0.06818,0.01688,0.0027,2.29836,1.669,2.36114,2.5267,0,0.000548,0.000548,0.000548
222,1172.31,1.67768,2.00991,1.52144,1.83638,0,0.24479,0.34091,0.16802,0.07006,0.1284,0.06818,0.01542,0.00214,2.29252,1.65535,2.42578,2.49636,0,0.0005414,0.0005414,0.0005414
223,1177.2,1.66018,2.09188,1.53372,1.81135,0,0.22194,0.29545,0.2036,0.08667,0.06208,0.04545,0.00709,0.00121,2.28578,1.6446,2.39815,2.50828,0,0.0005348,0.0005348,0.0005348
224,1181.91,1.68521,2.10424,1.55264,1.84359,0,0.22194,0.29545,0.2036,0.08667,0.06208,0.04545,0.00709,0.00121,2.28578,1.6446,2.39815,2.50828,0,0.0005282,0.0005282,0.0005282
225,1186.65,1.63089,2.10684,1.56722,1.80846,0,0.26485,0.38636,0.21763,0.09015,0.13121,0.04545,0.01622,0.00283,2.22755,1.6347,2.30964,2.48818,0,0.0005216,0.0005216,0.0005216
226,1191.3,1.66962,2.10887,1.61166,1.85692,0,0.28039,0.43182,0.2241,0.09032,0.06215,0.09091,0.02343,0.00713,2.16886,1.66565,2.24685,2.46887,0,0.000515,0.000515,0.000515
227,1196.18,1.67251,2.09063,1.52709,1.82879,0,0.27752,0.34047,0.22113,0.09212,0.07811,0.09091,0.04487,0.01439,2.1764,1.68741,2.19008,2.45511,0,0.0005084,0.0005084,0.0005084
228,1200.97,1.65299,2.09325,1.49666,1.86216,0,0.27645,0.25,0.18579,0.08566,0.10102,0.09091,0.02342,0.00557,2.13968,1.68458,2.25593,2.38571,0,0.0005018,0.0005018,0.0005018
229,1205.82,1.66492,2.13394,1.58188,1.8168,0,0.3446,0.22727,0.18749,0.09237,0.1024,0.06818,0.01694,0.00504,2.06696,1.65943,2.35749,2.34569,0,0.0004952,0.0004952,0.0004952
230,1210.49,1.59237,2.00613,1.45057,1.75413,0,0.3446,0.22727,0.18749,0.09237,0.1024,0.06818,0.01694,0.00504,2.06696,1.65943,2.35749,2.34569,0,0.0004886,0.0004886,0.0004886
231,1215.3,1.64404,2.07882,1.52968,1.80957,0,0.43724,0.25,0.23574,0.12522,0.12717,0.09091,0.02182,0.0057,2.08906,1.65964,2.36658,2.34198,0,0.000482,0.000482,0.000482
232,1220.09,1.64902,2.12675,1.54641,1.85463,0,0.44039,0.27273,0.29934,0.1563,0.16731,0.11364,0.03467,0.00725,2.1202,1.66548,2.3079,2.38181,0,0.0004754,0.0004754,0.0004754
233,1224.87,1.64071,2.10249,1.5245,1.82908,0,0.60497,0.25,0.34783,0.16558,0.16084,0.11364,0.03945,0.00989,2.10219,1.667,2.25986,2.42874,0,0.0004688,0.0004688,0.0004688
234,1229.61,1.63515,2.01183,1.44934,1.75346,0,0.63247,0.22727,0.34981,0.16866,0.14963,0.11364,0.0392,0.01032,2.09212,1.66832,2.22634,2.43394,0,0.0004622,0.0004622,0.0004622
235,1234.52,1.69135,2.01131,1.60166,1.85483,0,0.63247,0.22727,0.34981,0.16866,0.14963,0.11364,0.0392,0.01032,2.09212,1.66832,2.22634,2.43394,0,0.0004556,0.0004556,0.0004556
236,1239.2,1.66814,2.03634,1.51439,1.8158,0,0.62879,0.22727,0.29847,0.14473,0.21541,0.11364,0.05129,0.01233,2.11084,1.66206,2.21242,2.44482,0,0.000449,0.000449,0.000449
237,1244.11,1.57353,1.96011,1.43774,1.74137,0,0.57487,0.22727,0.32154,0.14447,0.28357,0.11364,0.04984,0.01098,2.10332,1.66049,2.18476,2.4385,0,0.0004424,0.0004424,0.0004424
238,1248.83,1.64721,2.07285,1.50845,1.78495,0,0.58764,0.22727,0.31154,0.13451,0.15677,0.09091,0.03754,0.00733,2.08927,1.64216,2.21802,2.45212,0,0.0004358,0.0004358,0.0004358
239,1253.57,1.59001,2.04755,1.51641,1.75296,0,0.4514,0.22727,0.28415,0.12238,0.16965,0.11364,0.0286,0.00628,2.1282,1.64048,2.21444,2.4702,0,0.0004292,0.0004292,0.0004292
240,1258.35,1.66741,2.15155,1.47628,1.82344,0,0.4514,0.22727,0.28415,0.12238,0.16965,0.11364,0.0286,0.00628,2.1282,1.64048,2.21444,2.4702,0,0.0004226,0.0004226,0.0004226
241,1263.07,1.60164,1.9736,1.49607,1.81669,0,0.54453,0.20455,0.24809,0.10894,0.24574,0.09091,0.04146,0.00715,2.18158,1.65362,2.2593,2.48579,0,0.000416,0.000416,0.000416
242,1268.01,1.58284,2.08254,1.47514,1.76027,0,0.4262,0.27273,0.25426,0.12786,0.21548,0.09091,0.04263,0.01089,2.19845,1.64319,2.23787,2.4921,0,0.0004094,0.0004094,0.0004094
243,1272.76,1.61435,2.01012,1.49919,1.78602,0,0.51633,0.24286,0.23342,0.11637,0.2236,0.11364,0.04708,0.01199,2.20346,1.64714,2.25925,2.49491,0,0.0004028,0.0004028,0.0004028
244,1277.47,1.57867,1.95941,1.38427,1.75104,0,0.44967,0.25,0.24002,0.12047,0.19344,0.11364,0.04768,0.01382,2.21104,1.6471,2.23315,2.50139,0,0.0003962,0.0003962,0.0003962
245,1282.24,1.64064,2.09721,1.52302,1.8392,0,0.40619,0.25,0.27768,0.13972,0.22172,0.11364,0.04509,0.01342,2.17592,1.64743,2.22137,2.48488,0,0.0003896,0.0003896,0.0003896
246,1287.09,1.59943,1.98784,1.43488,1.74624,0,0.40619,0.25,0.27768,0.13972,0.22172,0.11364,0.04509,0.01342,2.17592,1.64743,2.22137,2.48488,0,0.000383,0.000383,0.000383
247,1291.9,1.62393,1.9664,1.48364,1.80344,0,0.22994,0.36364,0.28007,0.13446,0.1449,0.11364,0.04167,0.00818,2.11061,1.64677,2.19553,2.44899,0,0.0003764,0.0003764,0.0003764
248,1296.81,1.56206,2.01415,1.35391,1.71979,0,0.26777,0.40909,0.30493,0.14047,0.13585,0.11364,0.03596,0.01048,2.0674,1.64126,2.19213,2.42178,0,0.0003698,0.0003698,0.0003698
249,1301.55,1.59145,2.07934,1.45984,1.77562,0,0.25907,0.4451,0.3117,0.13717,0.10871,0.18182,0.03516,0.00923,2.0588,1.63895,2.22999,2.42204,0,0.0003632,0.0003632,0.0003632
250,1306.27,1.65568,2.07436,1.46604,1.77484,0,0.24861,0.38636,0.32506,0.14975,0.1015,0.15909,0.03316,0.00826,2.06707,1.63643,2.23046,2.42687,0,0.0003566,0.0003566,0.0003566
251,1311.08,1.57754,2.07336,1.43583,1.77609,0,0.24861,0.38636,0.32506,0.14975,0.1015,0.15909,0.03316,0.00826,2.06707,1.63643,2.23046,2.42687,0,0.00035,0.00035,0.00035
252,1315.91,1.60217,2.01469,1.46819,1.77841,0,0.28966,0.43182,0.34036,0.14406,0.10783,0.11364,0.04634,0.01071,2.08569,1.64069,2.2082,2.45018,0,0.0003434,0.0003434,0.0003434
253,1320.74,1.56943,2.06548,1.38553,1.73778,0,0.29605,0.47727,0.34696,0.15184,0.12765,0.13636,0.04841,0.01597,2.07936,1.63372,2.16942,2.43602,0,0.0003368,0.0003368,0.0003368
254,1325.6,1.534,1.89985,1.4105,1.77766,0,0.3074,0.40909,0.33517,0.16096,0.1813,0.11364,0.05774,0.01982,2.07733,1.61995,2.14971,2.40163,0,0.0003302,0.0003302,0.0003302
255,1330.53,1.59646,2.09773,1.46058,1.77741,0,0.30316,0.45455,0.33341,0.16014,0.1563,0.11364,0.05216,0.01606,2.07653,1.60339,2.11109,2.38991,0,0.0003236,0.0003236,0.0003236
256,1335.31,1.5406,1.86785,1.37882,1.73055,0,0.30316,0.45455,0.33341,0.16014,0.1563,0.11364,0.05216,0.01606,2.07653,1.60339,2.11109,2.38991,0,0.000317,0.000317,0.000317
257,1340.07,1.60603,2.02367,1.44275,1.77409,0,0.30893,0.47727,0.33513,0.16102,0.17698,0.11364,0.04816,0.01252,2.08682,1.5907,2.10165,2.37753,0,0.0003104,0.0003104,0.0003104
258,1344.84,1.58629,2.02695,1.41999,1.73013,0,0.27813,0.38636,0.31832,0.1618,0.16886,0.1109,0.04796,0.01269,2.08822,1.58801,2.09633,2.36538,0,0.0003038,0.0003038,0.0003038
