epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
30,346.701,2.09635,2.19537,3.06966,2.15359,0,0.03633,0.47727,0.03316,0.01006,0.00171,0.11364,0.00052,0.00011,2.59844,1.97849,2.94129,2.94574,0,0.00194258,0.00194258,0.00194258
31,358.572,2.2709,2.35349,2.88286,2.35481,0,0.03673,0.18182,0.02968,0.00624,0.00184,0.11364,0.00031,5e-05,2.77145,1.99171,3.13059,3.17402,0,0.0019406,0.0019406,0.0019406
32,370.648,2.23045,2.4517,2.69675,2.31784,0,0.05065,0.40909,0.04621,0.01271,0.00311,0.04545,0.00038,5e-05,2.67888,1.95431,2.83998,3.10398,0,0.00193862,0.00193862,0.00193862
33,382.796,2.39026,2.61573,2.98068,2.29775,0,0.04952,0.5,0.04983,0.01181,0.00088,0.04545,9e-05,2e-05,2.79088,2.11276,2.91091,3.18891,0,0.00193664,0.00193664,0.00193664
34,394.802,2.23515,2.44691,2.73309,2.33448,0,0.0576,0.61364,0.05641,0.01462,0.00277,0.06818,0.00129,0.00017,2.64125,1.90165,2.76002,3.02855,0,0.00193466,0.00193466,0.00193466
35,407.003,2.28927,2.51242,2.72335,2.38311,0,0.0724,0.5,0.06255,0.01446,0.00158,0.11364,0.00072,0.00011,2.73153,1.88784,2.7286,3.06783,0,0.00193268,0.00193268,0.00193268
36,419.092,2.28869,2.41757,2.56442,2.36387,0,0.07094,0.45455,0.08165,0.02711,0.00355,0.09091,0.00099,0.00019,2.56947,1.81281,2.69505,2.9107,0,0.0019307,0.0019307,0.0019307
37,431.07,2.23267,2.46091,2.60731,2.22972,0,0.06256,0.5,0.05969,0.01926,0.00802,0.02273,0.00181,0.00031,2.54084,1.84477,2.74423,2.95623,0,0.00192872,0.00192872,0.00192872
38,442.788,2.29374,2.47804,2.71499,2.31945,0,0.03557,0.25,0.04298,0.01139,0.02954,0.06818,0.00501,0.00089,2.68221,1.90805,2.63414,3.15624,0,0.00192674,0.00192674,0.00192674
39,455.039,2.20553,2.35746,2.59642,2.30476,0,0.08718,0.22727,0.07,0.01777,0.00148,0.09091,0.00087,0.00019,2.5888,2.20055,2.64363,3.04853,0,0.00192476,0.00192476,0.00192476
40,467.5,2.28961,2.50807,2.5779,2.39832,0,0.12382,0.29545,0.13576,0.04614,0.02085,0.06818,0.00361,0.00046,2.39575,1.90683,2.53348,2.8314,0,0.00192278,0.00192278,0.00192278
41,479.814,2.15902,2.45391,2.4524,2.25423,0,0.13728,0.36364,0.1058,0.02527,0.02574,0.06818,0.006,0.00104,2.46091,1.76514,2.60874,2.82137,0,0.0019208,0.0019208,0.0019208
42,492.274,2.1943,2.51043,2.90746,2.20432,0,0.11051,0.27273,0.10787,0.0342,0.00835,0.09091,0.00121,0.00023,2.46541,1.842,2.65874,2.8056,0,0.00191882,0.00191882,0.00191882
43,504.548,2.14798,2.3699,2.52116,2.31291,0,0.10772,0.29545,0.09987,0.03042,0.02137,0.02273,0.00484,0.00066,2.53632,1.85396,2.6637,2.86541,0,0.00191684,0.00191684,0.00191684
44,516.862,2.17341,2.37989,2.52767,2.16831,0,0.09183,0.30569,0.10089,0.02986,0.06402,0.02273,0.01791,0.00335,2.61674,1.78696,2.76492,2.96945,0,0.00191486,0.00191486,0.00191486
45,529.152,2.00322,2.16449,2.85501,2.07604,0,0.10373,0.27273,0.08836,0.02733,0.01125,0.11364,0.00382,0.00076,2.45622,1.84873,2.64005,2.87145,0,0.00191288,0.00191288,0.00191288
46,541.288,2.10666,2.40016,2.89596,2.01887,0,0.01933,0.75,0.03341,0.00958,0.00176,0.06818,0.00021,4e-05,2.92259,2.62529,3.33962,3.27617,0,0.0019109,0.0019109,0.0019109
47,553.68,2.0883,2.30881,2.76903,2.10806,0,0.06438,0.11364,0.03518,0.00834,0.00211,0.02273,0.00047,6e-05,2.84562,2.0351,3.03072,3.20459,0,0.00190892,0.00190892,0.00190892
48,566.174,2.20622,2.43643,2.62017,2.26666,0,0.07406,0.13636,0.04517,0.01301,0.05435,0.06818,0.0158,0.00178,2.64594,1.82545,2.91761,3.13169,0,0.00190694,0.00190694,0.00190694
49,578.616,2.17754,2.43487,2.71867,2.24439,0,0.08379,0.27273,0.05471,0.0181,0.00711,0.11364,0.00142,0.0002,2.57461,1.97603,2.98854,2.94028,0,0.00190496,0.00190496,0.00190496
50,591.188,2.12052,2.51253,2.38993,2.1938,0,0.07432,0.40909,0.08642,0.02509,0.00257,0.02273,0.00103,0.00012,2.51754,1.8406,2.56743,2.99594,0,0.00190298,0.00190298,0.00190298
51,603.782,2.06785,2.31168,2.62866,2.08449,0,0.08512,0.5,0.09716,0.02846,0.01001,0.15909,0.00273,0.00041,2.53275,1.78583,2.403,2.9803,0,0.001901,0.001901,0.001901
52,616.21,2.19186,2.39146,2.52173,2.21364,0,0.07929,0.3308,0.05734,0.01899,0.03814,0.15909,0.00875,0.00129,2.4753,1.79369,2.71617,2.89309,0,0.00189902,0.00189902,0.00189902
53,628.449,2.07508,2.24682,2.45271,2.18002,0,0.0612,0.38636,0.05389,0.01865,0.0494,0.02273,0.00827,0.00162,2.60658,1.84695,2.70794,2.93545,0,0.00189704,0.00189704,0.00189704
54,640.979,2.09229,2.34116,2.40839,2.19191,0,0.16604,0.27273,0.12822,0.04959,0.00706,0.11364,0.00131,0.00025,2.50043,1.80124,2.44274,2.92185,0,0.00189506,0.00189506,0.00189506
55,653.712,2.03025,2.31568,2.41899,2.10821,0,0.14159,0.27273,0.08891,0.032,0.03608,0.02273,0.00996,0.00137,2.41445,1.87994,2.61855,2.83514,0,0.00189308,0.00189308,0.00189308
56,665.96,2.17874,2.3687,2.58693,2.20341,0,0.18019,0.15909,0.10268,0.04163,0.02317,0.06818,0.00378,0.00082,2.49327,1.75939,2.82885,2.8846,0,0.0018911,0.0018911,0.0018911
57,678.478,2.07098,2.2584,2.32788,2.10213,0,0.17225,0.20455,0.13357,0.05348,0.0048,0.11364,0.00151,0.00026,2.37366,1.74005,2.66433,2.86123,0,0.00188912,0.00188912,0.00188912
58,690.758,1.98414,2.23738,2.50957,2.03453,0,0.2394,0.22727,0.14231,0.04525,0.00128,0.09091,0.0005,9e-05,2.47947,1.81442,2.70649,2.92809,0,0.00188714,0.00188714,0.00188714
59,703.303,1.9965,2.26052,2.79149,2.03618,0,0.20209,0.13636,0.09391,0.02542,0.0026,0.15909,0.00147,0.00028,2.78583,1.79362,2.74899,3.10688,0,0.00188516,0.00188516,0.00188516
60,715.584,2.01513,2.24938,2.64206,2.09484,0,0.07232,0.40909,0.07642,0.02392,0.0035,0.13636,0.00121,0.00016,2.47825,1.83018,2.83797,2.90776,0,0.00188318,0.00188318,0.00188318
61,728.003,1.94858,2.28033,2.48366,1.98865,0,0.13997,0.34091,0.13727,0.04539,0.03234,0.11364,0.00543,0.00079,2.41734,1.80138,2.30417,2.89837,0,0.0018812,0.0018812,0.0018812
62,740.142,2.04489,2.23049,2.22081,2.03651,0,0.17362,0.25,0.1365,0.04959,0.01241,0.06818,0.00257,0.00042,2.28981,1.79103,2.53467,2.76414,0,0.00187922,0.00187922,0.00187922
63,752.383,2.07084,2.27018,2.17085,2.12858,0,0.18596,0.25,0.16699,0.06833,0.00214,0.13636,0.0004,5e-05,2.37422,1.84718,2.66936,2.80733,0,0.00187724,0.00187724,0.00187724
64,764.641,2.06361,2.32576,2.25211,2.18703,0,0.20923,0.29545,0.15926,0.06022,0.01535,0.04545,0.00403,0.00055,2.34923,1.72856,2.43313,2.8249,0,0.00187526,0.00187526,0.00187526
65,776.726,2.0706,2.24863,2.53019,2.08593,0,0.22392,0.34091,0.23026,0.06948,0.10098,0.06818,0.02,0.00554,2.36137,1.68251,2.1541,2.83761,0,0.00187328,0.00187328,0.00187328
66,788.925,2.018,2.20999,2.07046,2.0873,0,0.18439,0.20455,0.17346,0.07051,0.12995,0.04545,0.03384,0.00707,2.26248,1.73324,2.34694,2.78446,0,0.0018713,0.0018713,0.0018713
67,801.029,1.90149,2.18609,2.30911,1.93956,0,0.12196,0.15909,0.07883,0.02395,0.03484,0.04545,0.00559,0.0009,2.50883,1.91451,3.04232,2.91353,0,0.00186932,0.00186932,0.00186932
68,813.153,1.99925,2.233,2.2199,2.00929,0,0.23097,0.25,0.11315,0.03797,0.02452,0.04545,0.00316,0.00078,2.40528,1.78761,2.98564,2.86874,0,0.00186734,0.00186734,0.00186734
69,825.152,2.01591,2.33061,2.54985,2.11557,0,0.23752,0.36364,0.18315,0.07159,0.04908,0.04545,0.00772,0.00166,2.26665,1.7169,2.35347,2.81423,0,0.00186536,0.00186536,0.00186536
70,837.28,2.0763,2.29416,2.38128,2.20985,0,0.1472,0.20455,0.11099,0.03819,0.06313,0.06818,0.00913,0.00163,2.22265,1.80783,2.51948,2.72181,0,0.00186338,0.00186338,0.00186338
71,849.395,1.9795,2.17836,2.45595,2.18299,0,0.16983,0.22727,0.14582,0.05324,0.03585,0.04545,0.00418,0.00054,2.32619,1.88996,2.50094,2.79703,0,0.0018614,0.0018614,0.0018614
72,861.491,2.04276,2.23856,2.48459,1.99996,0,0.16953,0.29545,0.13152,0.05168,0.00262,0.06818,0.00063,0.0001,2.34298,1.82721,2.71374,2.82223,0,0.00185942,0.00185942,0.00185942
73,873.469,1.87973,2.09203,2.11552,2.04645,0,0.25795,0.20455,0.12843,0.05528,0.01157,0.04545,0.00122,0.00016,2.43995,1.8304,3.00024,2.8376,0,0.00185744,0.00185744,0.00185744
74,885.613,2.02938,2.31315,2.29275,1.99887,0,0.1789,0.22727,0.11837,0.03565,0.008,0.02273,0.00096,0.0002,2.68722,1.97471,3.29232,3.02223,0,0.00185546,0.00185546,0.00185546
75,897.632,2.09027,2.32494,2.2331,2.17385,0,0.22833,0.18182,0.14581,0.05054,0.03459,0.09091,0.00735,0.00091,2.36871,1.7551,2.63078,2.8308,0,0.00185348,0.00185348,0.00185348
76,909.436,1.81268,2.01524,2.56937,1.89456,0,0.18828,0.27273,0.16053,0.05192,0.0425,0.04545,0.00522,0.00102,2.54451,1.81301,2.60614,2.96368,0,0.0018515,0.0018515,0.0018515
77,921.553,2.00632,2.27555,2.38181,2.06193,0,0.13564,0.20455,0.08984,0.02608,0.03177,0.02273,0.01284,0.00307,2.75066,1.78859,2.68326,3.06779,0,0.00184952,0.00184952,0.00184952
78,933.563,2.14597,2.404,2.26786,2.09774,0,0.1984,0.29545,0.11835,0.03848,0.14431,0.04545,0.01679,0.00289,2.60455,1.76235,2.60411,2.99506,0,0.00184754,0.00184754,0.00184754
79,945.648,1.89391,2.23822,2.1829,1.9415,0,0.18243,0.27273,0.14551,0.05481,0.07001,0.02273,0.01098,0.00146,2.34055,1.73532,2.70046,2.8111,0,0.00184556,0.00184556,0.00184556
